hovedperson,ektefelleEllerPartner,sivilstand,erGjeldende,sivilstandsdato,myndighet
26897798831,06888098982,GIFT,True,2008-09-03,None
26903149883,21833449378,GIFT,True,2008-06-02,None
26907497932,05877498818,GIFT,True,2002-05-29,None
26908097997,10917797051,GIFT,True,2004-03-10,None
26915796892,02825697376,GIFT,True,2002-05-13,None
26921547608,21881548760,GIFT,True,2001-05-14,None
26926997393,19836799421,GIFT,True,2011-12-04,None
26929299514,29879499494,GIFT,True,2018-04-14,None
27816298232,25866397522,GIFT,True,2004-11-14,None
27819495969,10839298272,GIFT,True,2019-02-05,None
27819498925,18889398821,GIFT,True,2017-01-12,None
27825097983,19844898420,GIFT,True,1985-04-14,None
27825397774,03925299633,GIFT,True,1990-12-14,None
27829498672,10869398344,GIFT,True,2015-01-23,None
27832249675,05812349505,GIFT,True,1952-09-13,None
27835195207,28885596306,GIFT,True,2009-02-08,None
27839498824,14869499529,GIFT,True,2014-01-30,None
27844599183,18844199844,GIFT,True,1973-02-27,None
27852848443,06882948372,GIFT,True,1951-10-18,None
27853448074,11893449770,GIFT,True,2000-11-16,None
27854598541,21864297428,GIFT,True,1978-10-21,None
27867599490,07857197121,GIFT,True,2019-04-07,None
27873049702,30833049255,GIFT,True,2014-02-26,None
27875696217,10855696717,GIFT,True,2003-11-23,None
27883349674,05853249906,GIFT,True,1971-06-05,None
27887097041,12906897537,GIFT,True,2007-04-21,None
27888999553,24898999889,GIFT,True,2013-05-27,None
27890149052,14830448536,GIFT,True,1968-02-24,None
27893149622,27843249936,GIFT,True,1965-09-19,None
27897696687,20837897166,GIFT,True,2001-02-18,None
27901948858,17871849560,GIFT,True,1947-05-26,None
27903149146,19883549441,GIFT,True,1971-03-16,None
27909297643,13869597338,GIFT,True,2016-09-14,None
27912948442,07912849192,GIFT,True,1950-01-12,None
27913849243,23834098369,GIFT,True,1983-08-31,None
27917095634,08927099390,GIFT,True,2003-11-15,None
27918197694,06828497950,GIFT,True,2006-03-25,None
28819599426,05839299747,GIFT,True,2017-10-22,None
28827796788,15918099201,GIFT,True,2012-11-11,None
28833247540,31833448040,GIFT,True,1977-08-17,None
28835096957,14874996697,GIFT,True,1988-09-18,None
28844399423,25914398943,GIFT,True,1993-08-07,None
28866996409,20846694987,GIFT,True,1990-06-18,None
28875797141,13895899016,GIFT,True,1992-02-13,None
28876699240,05836998148,GIFT,True,1999-02-19,None
28877295607,07837397507,GIFT,True,1997-02-22,None
28885596306,27835195207,GIFT,True,2009-02-08,None
28898297383,13918296632,GIFT,True,2006-07-07,None
28900147785,20880349202,GIFT,True,1943-09-04,None
28904298354,17894198648,GIFT,True,1986-05-25,None
28904399835,13914599568,GIFT,True,1968-02-21,None
28906495971,10826596401,GIFT,True,1992-08-19,None
28907396187,13867196433,GIFT,True,1999-05-29,None
28908496630,23818197195,GIFT,True,2011-11-07,None
28912649131,14852748606,GIFT,True,1990-02-25,None
28916797178,03816996693,GIFT,True,2015-12-25,None
28916797682,01926796379,GIFT,True,2012-03-04,None
28923249690,11823548534,GIFT,True,1978-09-15,None
28923649079,02894099545,GIFT,True,1991-07-20,None
28925498485,08925398331,GIFT,True,1979-07-21,None
29815297812,17825595562,GIFT,True,2009-01-19,None
29833947506,14843648623,GIFT,True,1994-09-29,None
29843249580,20843149619,GIFT,True,1971-09-26,None
29844495461,02854297182,GIFT,True,2005-05-24,None
29846497933,27836298646,GIFT,True,2007-07-06,None
29847196872,13867296969,GIFT,True,1991-12-02,None
29856497923,01846299463,GIFT,True,1995-05-11,None
29857899421,25897799343,GIFT,True,2014-01-06,None
29859196304,11829197245,GIFT,True,2019-03-24,None
29859298921,23839598475,GIFT,True,2018-09-17,None
29865098705,29874798299,GIFT,True,2015-07-22,None
29888699498,31838999983,GIFT,True,2019-01-17,None
29888898474,22919098752,GIFT,True,2017-12-15,None
29895197740,27915298252,GIFT,True,1983-08-26,None
29895197902,01845599498,GIFT,True,2015-04-03,None
29902149439,12882249911,GIFT,True,1964-06-28,None
29903548132,07923448424,GIFT,True,1960-07-15,None
29910249221,21810349716,GIFT,True,1936-12-21,None
29910949339,25860849898,GIFT,True,1955-06-19,None
29912249601,14872449184,GIFT,True,2007-12-21,None
29912648468,24812649570,GIFT,True,1964-05-05,None
29915795682,16865697353,GIFT,True,2006-01-07,None
29925497388,04885399423,GIFT,True,2014-07-13,None
30813049860,06822949116,GIFT,True,1975-01-18,None
30814098776,11843949896,GIFT,True,1959-02-09,None
30815398404,02915498186,GIFT,True,1980-08-11,None
30818599486,23868499966,GIFT,True,2008-05-29,None
30843849888,18904098503,GIFT,True,1972-12-02,None
30844798691,27844798593,GIFT,True,1973-01-10,None
30846797501,01826897488,GIFT,True,1987-03-19,None
30849398144,12859497207,GIFT,True,2019-05-24,None
30856698889,09907095328,GIFT,True,2006-02-24,None
30857697932,07838099402,GIFT,True,2013-07-07,None
30864997224,03894698100,GIFT,True,1977-04-24,None
30871849478,24841949737,GIFT,True,1968-11-28,None
30883149226,21833149749,GIFT,True,1979-05-19,None
30886198511,08856199496,GIFT,True,1996-01-02,None
30896397911,09826197606,GIFT,True,2000-07-01,None
30905797642,19875896922,GIFT,True,2015-08-23,None
30906298399,15826597876,GIFT,True,1988-05-12,None
30907798069,28848099130,GIFT,True,2016-11-15,None
30908297470,04828497710,GIFT,True,2003-04-11,None
30911248324,23891349076,GIFT,True,1932-11-07,None
30914698568,13864698888,GIFT,True,1996-03-05,None
30918599939,04898199628,GIFT,True,2018-12-21,None
30918998876,06879099380,GIFT,True,2019-06-20,None
30925498544,20895197476,GIFT,True,1986-01-17,None
30925796596,01835898233,GIFT,True,2008-07-04,None
30927897780,07857897824,GIFT,True,2019-06-28,None
31836895560,08826997029,GIFT,True,2006-04-09,None
31854598921,01864598818,GIFT,True,1985-07-11,None
31854798025,25834698342,GIFT,True,1984-07-22,None
31854998067,10894698921,GIFT,True,1995-09-24,None
31855097829,15895099128,GIFT,True,1997-12-27,None
31858499979,22908599865,GIFT,True,2011-12-10,None
31873148058,17893346708,GIFT,True,2004-03-02,None
31881649899,22902049707,GIFT,True,2019-04-22,None
31885595882,12825196569,GIFT,True,1977-07-23,None
31889098352,17888897631,GIFT,True,2014-09-09,None
31905396148,05865395037,GIFT,True,2014-01-31,None
31908799162,24858999061,GIFT,True,2011-01-29,None
31924899908,02894997411,GIFT,True,2016-01-30,None
31929397196,12859497045,GIFT,True,2016-02-27,None
01819299982,05839499436,GIFT,True,2015-11-26,None
01820149560,21820149693,GIFT,True,1948-10-24,None
01832149264,09862149146,GIFT,True,1992-01-12,None
01838699231,19848999329,GIFT,True,2019-01-01,None
01858297660,12838296716,GIFT,True,2010-09-06,None
01865394973,26895195056,GIFT,True,1980-05-01,None
01868698841,09928897718,GIFT,True,2015-07-28,None
01874199032,22904397729,GIFT,True,1997-07-22,None
01874497408,19904398929,GIFT,True,1975-04-05,None
01875898031,16915998511,GIFT,True,2007-06-26,None
01878097528,28857997230,GIFT,True,2008-11-14,None
01882948044,29852948351,GIFT,True,1969-06-14,None
01888699534,23898998894,GIFT,True,2019-07-22,None
01896798886,18856797976,GIFT,True,2004-04-18,None
01896896462,25906697583,GIFT,True,2001-10-08,None
01896996726,22896995832,GIFT,True,2016-12-16,None
01897296213,08837197938,GIFT,True,1997-05-13,None
01907195941,29887599449,GIFT,True,2007-07-17,None
01912749904,22882949676,GIFT,True,1992-02-27,None
01913849791,22893648252,GIFT,True,1997-11-26,None
01915398398,12835298238,GIFT,True,1994-03-06,None
01923248710,10813348816,GIFT,True,1972-08-17,None
02816598187,24846598681,GIFT,True,1994-05-14,None
02816997286,31906798150,GIFT,True,1996-10-15,None
02817198212,24847598790,GIFT,True,2014-01-16,None
02842048640,04881948376,GIFT,True,1992-03-16,None
02858899535,18928899418,GIFT,True,2019-06-07,None
02867597886,17837296935,GIFT,True,2004-02-08,None
02868899525,27898699833,GIFT,True,2019-01-10,None
02869596615,22899598567,GIFT,True,2015-11-20,None
02874797742,28814796622,GIFT,True,2000-11-12,None
02887097790,04906798064,GIFT,True,1993-08-08,None
02894098913,19883949253,GIFT,True,1968-10-20,None
02896697415,16886697957,GIFT,True,1989-02-06,None
02905396164,28915498657,GIFT,True,1984-04-08,None
02907995332,24887696418,GIFT,True,2010-03-11,None
02914797074,11864697188,GIFT,True,1972-05-01,None
02917899676,24917899505,GIFT,True,2005-04-20,None
02925097228,29924895908,GIFT,True,1974-06-11,None
03811148864,03821549107,GIFT,True,2011-01-10,None
03819498341,12849597238,GIFT,True,2019-10-02,None
03820448889,05860248532,GIFT,True,1973-06-24,None
03821549107,03811148864,GIFT,True,2011-01-10,None
03829098872,15918897167,GIFT,True,2015-10-25,None
03838297144,01888299218,GIFT,True,2009-01-16,None
03839598695,25859197909,GIFT,True,2019-11-21,None
03844498542,18854299421,GIFT,True,1973-12-12,None
03846497705,31856399497,GIFT,True,2014-02-17,None
03848799563,08918998846,GIFT,True,2010-01-06,None
03850249449,08880449517,GIFT,True,2005-05-12,None
03853149674,10903448704,GIFT,True,1980-01-08,None
03865197976,18835297035,GIFT,True,2018-02-22,None
03869598584,18859498015,GIFT,True,2017-04-16,None
03875497080,11865395738,GIFT,True,2011-10-22,None
03890449602,18820449386,GIFT,True,1981-08-01,None
03905398376,31885197658,GIFT,True,2015-04-13,None
03907498424,01907499169,GIFT,True,2018-03-03,None
03909397676,22859298110,GIFT,True,2017-01-22,None
03912049522,13861649088,GIFT,True,1944-07-02,None
03913549898,03853149917,GIFT,True,1967-11-01,None
03915599272,22815297354,GIFT,True,2005-11-20,None
03916298373,15836399835,GIFT,True,2010-05-15,None
03925397481,17835499391,GIFT,True,2012-06-22,None
03926197125,16916198845,GIFT,True,2013-08-04,None
03929099442,17858798515,GIFT,True,2016-02-06,None
04826397581,31926199423,GIFT,True,1985-10-04,None
04828698546,15858899432,GIFT,True,2017-03-26,None
04838998599,08898897851,GIFT,True,2017-05-17,None
04858099485,09817998132,GIFT,True,2003-10-08,None
04859399970,14839399880,GIFT,True,2019-08-14,None
04881948376,02842048640,GIFT,True,1992-03-16,None
04888798779,30818798624,GIFT,True,2017-08-21,None
04889298389,07909495894,GIFT,True,2013-10-24,None
04898199466,08818499788,GIFT,True,2014-03-11,None
04906799281,22826696986,GIFT,True,2005-03-15,None
04924898432,12814697590,GIFT,True,1989-06-06,None
04926599068,05896597754,GIFT,True,1994-11-07,None
04927198490,09887199342,GIFT,True,1993-09-22,None
05814098739,27843748894,GIFT,True,1977-06-23,None
05822749064,12842748729,GIFT,True,1967-06-27,None
05823449110,18873549412,GIFT,True,2016-06-21,None
05824099865,18913649946,GIFT,True,1973-10-21,None
05837097667,12816898100,GIFT,True,1991-08-08,None
05837599662,03837398788,GIFT,True,2011-09-22,None
05838998013,23849097768,GIFT,True,2018-03-19,None
05843349341,16873349089,GIFT,True,1983-08-14,None
05853549020,23813549549,GIFT,True,1981-01-19,None
05854898908,31854998490,GIFT,True,2002-08-22,None
05856497501,22816298419,GIFT,True,2007-12-05,None
05860248532,03820448889,GIFT,True,1973-06-24,None
05863249734,23823249829,GIFT,True,2008-06-15,None
05864598198,17874297623,GIFT,True,1983-06-01,None
05874298397,19894298041,GIFT,True,2015-07-30,None
05874696945,09904796678,GIFT,True,2017-11-15,None
05878298804,09928299713,GIFT,True,2003-10-18,None
05879399566,21859499845,GIFT,True,2018-11-22,None
05885397885,03925597766,GIFT,True,1980-01-29,None
05906398291,25876496316,GIFT,True,1985-11-27,None
05928398309,15828398412,GIFT,True,2017-10-30,None
05928798897,18908696197,GIFT,True,2015-12-13,None
06810449932,10810349897,GIFT,True,1988-02-03,None
06833648711,23894099445,GIFT,True,1991-06-09,None
06836398333,22846199695,GIFT,True,2016-07-24,None
06839099744,30878999823,GIFT,True,2009-08-24,None
06846999203,15896699161,GIFT,True,1988-09-30,None
06850549670,18830249334,GIFT,True,1995-07-10,None
06855397410,03855397756,GIFT,True,2006-11-07,None
06855898460,28856098119,GIFT,True,1991-08-07,None
06857296743,26867597874,GIFT,True,2016-12-12,None
06867599167,23857398033,GIFT,True,2001-06-01,None
06875397158,12815398430,GIFT,True,2007-08-06,None
06876198442,18816597974,GIFT,True,1992-04-12,None
06876797745,29896799442,GIFT,True,2002-07-26,None
06885597341,19835599895,GIFT,True,1977-10-03,None
06905999697,19895997717,GIFT,True,2003-05-16,None
06917095734,29917097613,GIFT,True,2019-06-21,None
06918299201,24898399369,GIFT,True,2002-12-20,None
06927998759,05817799614,GIFT,True,2006-05-04,None
06928299382,23858497612,GIFT,True,2005-09-25,None
07819298518,04889198015,GIFT,True,2015-08-21,None
07823849677,22913948304,GIFT,True,1973-02-24,None
07826399419,31926397373,GIFT,True,1990-08-08,None
07835198140,20875598687,GIFT,True,2014-06-03,None
07837699651,29917699397,GIFT,True,2015-09-08,None
07855999476,25906097306,GIFT,True,2014-02-14,None
07863149449,01823147968,GIFT,True,1957-11-18,None
07866799029,17916997523,GIFT,True,1993-04-12,None
07869198042,21889197347,GIFT,True,2018-11-04,None
07876598102,19856399438,GIFT,True,1997-01-14,None
07887598473,02867197721,GIFT,True,2016-02-21,None
07894198081,26814197351,GIFT,True,1969-07-24,None
07897397980,21827396246,GIFT,True,2006-05-19,None
07897497225,23917296332,GIFT,True,2009-02-22,None
07898397828,20918198181,GIFT,True,2016-10-18,None
07914299238,22914498957,GIFT,True,1977-12-07,None
07916796727,20876997895,GIFT,True,2008-08-13,None
07918797062,27869095945,GIFT,True,2016-12-02,None
07928799659,16908899974,GIFT,True,2014-01-25,None
08815399006,29815597794,GIFT,True,1991-08-16,None
08816198128,20926597648,GIFT,True,1995-10-21,None
08816697590,24866698682,GIFT,True,2019-12-08,None
08826997886,20826996375,GIFT,True,2005-06-25,None
08831248689,29891147986,GIFT,True,1953-02-13,None
08836298129,30846298815,GIFT,True,2007-05-03,None
08836399286,14856197590,GIFT,True,1995-03-14,None
08837095744,26846797636,GIFT,True,2013-04-02,None
08847497980,18927398016,GIFT,True,2011-01-23,None
08854897021,23895098175,GIFT,True,1989-06-21,None
08869198324,04859397293,GIFT,True,2014-07-04,None
08880449517,03850249449,GIFT,True,2005-05-12,None
08884297924,16904198637,GIFT,True,2013-05-13,None
08886797703,24867098271,GIFT,True,2008-03-11,None
08892949043,24882849119,GIFT,True,1965-08-15,None
08895399621,29905197507,GIFT,True,2012-10-01,None
08899398840,19819598781,GIFT,True,2017-03-23,None
08902848690,20892949507,GIFT,True,1958-11-15,None
08904998339,23825098488,GIFT,True,2001-03-07,None
08918599909,09928599695,GIFT,True,2007-08-10,None
08919299631,02889599904,GIFT,True,2019-12-30,None
09816296258,18816597540,GIFT,True,1993-07-19,None
09816396198,23826297069,GIFT,True,2018-11-22,None
09816997078,23846696148,GIFT,True,2012-09-23,None
09823248331,25843349040,GIFT,True,2001-11-19,None
09827999935,27867699835,GIFT,True,2007-10-24,None
09835896991,11915699458,GIFT,True,1987-01-01,None
09846297798,19826597499,GIFT,True,2007-11-12,None
09846397032,14926595793,GIFT,True,2006-10-14,None
09848898896,02878999102,GIFT,True,2013-02-04,None
09856993954,25876996653,GIFT,True,2017-01-14,None
09862149146,01832149264,GIFT,True,1992-01-12,None
09866497386,30876297678,GIFT,True,2001-06-15,None
09886097392,16855998452,GIFT,True,2002-07-19,None
09897097734,17866997616,GIFT,True,2013-01-27,None
09904796678,05874696945,GIFT,True,2017-11-15,None
09918898945,23848898651,GIFT,True,2012-12-29,None
09925798425,30885696577,GIFT,True,1991-10-19,None
10810349897,06810449932,GIFT,True,1988-02-03,None
10814098058,24883849147,GIFT,True,1963-06-19,None
10815098167,20885098259,GIFT,True,2019-12-21,None
10825798264,25895998101,GIFT,True,2004-09-06,None
10828499160,29868599225,GIFT,True,2016-08-01,None
10829299823,03869499357,GIFT,True,2017-05-25,None
10837497707,23837598419,GIFT,True,2006-07-10,None
10839099962,19928699687,GIFT,True,2014-04-01,None
10844397378,17924397047,GIFT,True,1976-04-21,None
10846795710,26857096672,GIFT,True,2005-12-05,None
10855897976,23815798252,GIFT,True,1980-04-04,None
10865297950,22835197232,GIFT,True,1982-05-25,None
10869497814,15859197938,GIFT,True,2015-05-27,None
10877098325,21816997612,GIFT,True,2003-09-30,None
10877197129,19867499043,GIFT,True,2017-11-27,None
10884399187,13834399800,GIFT,True,2015-07-09,None
10884797816,25914898180,GIFT,True,2016-11-27,None
10886997138,16927099474,GIFT,True,2006-03-02,None
10888598338,31928598236,GIFT,True,2008-09-27,None
10894098754,03844098498,GIFT,True,1997-03-14,None
10898797223,03818898125,GIFT,True,2007-10-30,None
10915398672,16905397560,GIFT,True,2018-11-24,None
10918099307,28837997412,GIFT,True,2009-10-29,None
10923247888,11843448927,GIFT,True,1987-02-25,None
10926695768,17846997040,GIFT,True,2009-07-22,None
10927197893,26837297760,GIFT,True,1992-09-17,None
10927597514,25877598619,GIFT,True,2007-12-03,None
11823349639,19833549149,GIFT,True,1985-04-30,None
11830649788,19831049602,GIFT,True,1998-08-04,None
11843949896,30814098776,GIFT,True,1959-02-09,None
11844198169,05884497282,GIFT,True,1970-08-07,None
11847898765,15847699059,GIFT,True,2013-09-06,None
11854497156,19914397459,GIFT,True,2007-10-19,None
11856299858,19836598191,GIFT,True,2019-03-26,None
11864697188,02914797074,GIFT,True,1972-05-01,None
11869396968,26869299021,GIFT,True,2019-06-01,None
11884697915,17855096250,GIFT,True,1995-10-08,None
11898999396,26878899422,GIFT,True,2014-12-12,None
11906198799,31836399830,GIFT,True,2010-07-09,None
11909497509,11929197293,GIFT,True,2016-05-22,None
11915699458,09835896991,GIFT,True,1987-01-01,None
11924798132,22874998277,GIFT,True,1984-10-23,None
11928299610,16898398572,GIFT,True,2016-08-01,None
11928799958,18918899851,GIFT,True,2012-02-27,None
11929197293,11909497509,GIFT,True,2016-05-22,None
12815398430,06875397158,GIFT,True,2007-08-06,None
12816296860,24916496385,GIFT,True,1986-05-31,None
12837096756,15856895898,GIFT,True,1992-04-15,None
12838796034,18849097349,GIFT,True,2016-05-15,None
12842748729,05822749064,GIFT,True,1967-06-27,None
12844696696,21824997575,GIFT,True,1977-04-04,None
12846896927,29876997221,GIFT,True,2019-08-14,None
12848599644,01888199388,GIFT,True,2010-04-21,None
12848999618,07918899760,GIFT,True,2017-02-21,None
12867197964,15817499047,GIFT,True,2010-05-24,None
12867497674,19877596764,GIFT,True,2014-04-09,None
12874798183,22814898044,GIFT,True,1996-04-20,None
12877496609,24917598173,GIFT,True,2010-04-23,None
12888798852,03889097514,GIFT,True,2020-01-02,None
12927297610,16847296996,GIFT,True,2016-08-14,None
13818797049,11878799374,GIFT,True,2013-12-03,None
13828298180,28898398864,GIFT,True,2007-10-21,None
13829599540,13889199002,GIFT,True,2015-09-21,None
13831347982,27851248671,GIFT,True,2006-11-03,None
13834298168,31924498202,GIFT,True,2011-06-14,None
13834399800,10884399187,GIFT,True,2015-07-09,None
13834498019,30834498568,GIFT,True,1972-02-21,None
13836697647,23886796129,GIFT,True,1994-09-08,None
13844796999,21835096065,GIFT,True,1997-07-23,None
13847899608,27868099939,GIFT,True,2008-08-09,None
13848698800,02868998752,GIFT,True,2017-11-11,None
13858797785,16858996264,GIFT,True,2012-07-23,None
13861649088,03912049522,GIFT,True,1944-07-02,None
13865398691,17925498556,GIFT,True,1975-10-30,None
13867496739,06907197423,GIFT,True,1995-10-15,None
13879398260,04879197908,GIFT,True,2016-05-29,None
13882848749,26882949299,GIFT,True,1997-07-14,None
13884396470,14814298389,GIFT,True,2017-05-06,None
13884997008,20924698153,GIFT,True,1978-08-31,None
13886297119,18816494482,GIFT,True,2012-11-12,None
13888698447,24918798729,GIFT,True,2014-11-08,None
13892948679,03902948383,GIFT,True,2003-09-12,None
13894996476,17814997529,GIFT,True,2013-08-26,None
13896197430,31816295737,GIFT,True,2014-12-05,None
13897098746,22816898696,GIFT,True,2013-07-02,None
13902949571,31872949456,GIFT,True,1966-01-30,None
13903848876,22893849320,GIFT,True,1991-02-27,None
13914796290,15914697112,GIFT,True,1984-05-31,None
13915898240,31925897925,GIFT,True,1990-03-06,None
13917297317,09827498480,GIFT,True,1999-05-06,None
13918198541,28878399244,GIFT,True,2008-02-01,None
13919199959,25919199817,GIFT,True,2017-04-21,None
14814197736,13864595205,GIFT,True,2010-08-03,None
14823547081,21823346724,GIFT,True,1974-11-16,None
14824896888,29854897355,GIFT,True,2012-05-28,None
14828197496,13888398141,GIFT,True,2004-05-16,None
14828496817,28848597114,GIFT,True,2013-11-17,None
14833848756,21813948831,GIFT,True,1982-12-10,None
14847897555,26877698679,GIFT,True,2017-03-02,None
14856599222,16826397792,GIFT,True,2007-12-01,None
14858197970,12828196039,GIFT,True,2000-08-21,None
14866998583,28836898267,GIFT,True,1993-09-25,None
14875596803,14895196305,GIFT,True,2019-10-27,None
14876797152,04907098066,GIFT,True,2009-09-27,None
14877697836,29817898325,GIFT,True,2015-08-28,None
14886896965,16856897242,GIFT,True,2016-04-05,None
14893149644,28923149165,GIFT,True,1958-07-08,None
14895196305,14875596803,GIFT,True,2019-10-27,None
14906397359,29916498886,GIFT,True,2018-03-01,None
14909498067,27909398539,GIFT,True,2015-02-06,None
14917195758,02827395288,GIFT,True,2016-03-16,None
14923449524,12903449819,GIFT,True,2002-09-11,None
14923849840,22903948586,GIFT,True,1969-01-19,None
14928699944,06918899802,GIFT,True,2010-07-26,None
15815897215,17845896399,GIFT,True,2007-05-09,None
15818098712,26928098841,GIFT,True,2005-05-28,None
15838998760,07858998829,GIFT,True,2016-01-01,None
15853947811,30903748709,GIFT,True,1960-02-03,None
15858197829,13878398909,GIFT,True,2005-06-03,None
15864596158,12834597207,GIFT,True,1974-01-08,None
15866496517,22916398216,GIFT,True,1988-03-09,None
15876097750,26915699404,GIFT,True,1999-12-19,None
15877897564,10877699043,GIFT,True,2014-09-22,None
15889199404,08869499332,GIFT,True,2017-10-11,None
15904497514,15914198426,GIFT,True,1978-10-14,None
15914697112,13914796290,GIFT,True,1984-05-31,None
15918199818,02818298776,GIFT,True,2017-12-01,None
15918999865,07888899914,GIFT,True,2014-01-09,None
15928998476,02899098369,GIFT,True,2011-10-03,None
15929397948,26839298268,GIFT,True,2013-12-21,None
16855997901,24815997006,GIFT,True,2010-12-31,None
16855998452,09886097392,GIFT,True,2002-07-19,None
16856897242,14886896965,GIFT,True,2016-04-05,None
16858398502,16918598875,GIFT,True,2010-06-03,None
16865897557,28845999033,GIFT,True,1985-08-31,None
16866499431,16896398516,GIFT,True,2008-12-17,None
16873349089,05843349341,GIFT,True,1983-08-14,None
16884896472,18824698127,GIFT,True,1978-08-04,None
16885297602,10895395345,GIFT,True,1974-09-05,None
16896398516,16866499431,GIFT,True,2008-12-17,None
16907998316,07867899663,GIFT,True,2004-06-23,None
16915498012,28815396768,GIFT,True,2006-03-03,None
16916198845,03926197125,GIFT,True,2013-08-04,None
16918499133,19898599658,GIFT,True,2009-06-14,None
16924697303,30855098411,GIFT,True,1970-09-22,None
16927298450,31836898365,GIFT,True,2021-11-16,ANSATT_I_KOMMUNE
17812649426,29882748713,GIFT,True,1954-07-21,None
17814897184,22894798487,GIFT,True,1984-06-14,None
17819597081,12829397569,GIFT,True,2014-10-07,None
17826995564,20837095612,GIFT,True,1995-06-07,None
17828897934,24898897695,GIFT,True,2011-11-05,None
17829199009,06849599729,SEPARERT,True,2021-11-09,STATSFORVALTEREN
17829199009,06849599729,GIFT,False,2014-09-08,None
17829399393,21919597671,GIFT,True,2019-11-04,None
17829596954,13859298421,GIFT,True,2015-07-26,None
17829597071,20819296767,GIFT,True,2017-07-19,None
17832849871,04863048708,GIFT,True,1982-01-09,None
17835499391,03925397481,GIFT,True,2012-06-22,None
17835797333,21885699097,GIFT,True,1990-12-16,None
17838099998,20918099892,GIFT,True,2012-11-19,None
17839599315,25869598413,GIFT,True,2015-03-13,None
17843449654,17913247760,GIFT,True,1971-08-07,None
17845396566,27865297632,GIFT,True,1975-08-26,None
17846499490,25876197157,GIFT,True,2008-02-26,None
17847696141,14847898268,GIFT,True,2016-11-14,None
17865995768,24855897640,GIFT,True,2009-04-11,None
17866797412,16886898197,GIFT,True,1998-09-06,None
17869099058,10908799777,GIFT,True,2016-12-19,None
17869299847,27839399788,GIFT,True,2012-08-27,None
17874297623,05864598198,GIFT,True,1983-06-01,None
17883448901,14893149059,GIFT,True,2001-03-26,None
17894798300,09894798650,GIFT,True,1979-02-24,None
17918699457,12888999335,GIFT,True,2012-03-18,None
17926897411,17857098722,GIFT,True,2006-12-01,None
18820449386,03890449602,GIFT,True,1981-08-01,None
18825398526,15885198284,GIFT,True,2000-09-06,None
18827898062,20857797559,GIFT,True,2010-06-17,None
18830249334,06850549670,GIFT,True,1995-07-10,None
18837298713,24847499644,GIFT,True,2003-10-24,None
18859097258,20898896774,GIFT,True,2015-04-10,None
18859499828,28929199733,GIFT,True,2015-12-08,None
18868699155,26858697823,GIFT,True,2007-03-13,None
18869497998,06819598299,GIFT,True,2019-02-22,None
18875697907,09865998802,GIFT,True,2016-01-19,None
18879499212,21929299539,GIFT,True,2018-09-26,None
18885798469,16856097971,GIFT,True,1999-12-09,None
18886797512,01896696269,GIFT,True,2019-11-11,None
18889199845,06929199713,GIFT,True,2012-12-20,None
18894099964,21883849806,GIFT,True,2013-11-23,None
18903849564,27843749092,GIFT,True,1970-08-02,None
18908198375,22848499009,GIFT,True,2012-01-31,None
18909198050,22839196370,GIFT,True,2014-08-25,None
18914997778,18924997687,GIFT,True,2002-07-16,None
18917899823,23907699382,GIFT,True,2017-02-15,None
18929397289,28859197592,GIFT,True,2017-06-05,None
19817196740,28847598222,GIFT,True,2002-04-04,None
19829599484,26819199565,GIFT,True,2019-01-31,None
19831049602,11830649788,GIFT,True,1998-08-04,None
19831849226,20921849576,GIFT,True,1967-01-08,None
19834797464,22915095198,GIFT,True,2018-01-20,None
19846996578,26836895060,GIFT,True,1997-09-22,None
19854798076,18824698550,GIFT,True,1985-03-27,None
19866797148,23886897286,GIFT,True,2011-11-24,None
19868298912,07818499234,ENKE_ELLER_ENKEMANN,True,2021-11-02,None
19868298912,07818499234,GIFT,False,2004-09-30,None
19869599959,07849199875,GIFT,True,2015-12-07,None
19878299100,09878299806,GIFT,True,2017-04-04,None
19883949253,02894098913,GIFT,True,1968-10-20,None
19885195507,21835398029,GIFT,True,1996-03-16,None
19889498881,21899598528,GIFT,True,2017-11-14,None
19894298041,05874298397,GIFT,True,2015-07-30,None
19895997717,06905999697,GIFT,True,2003-05-16,None
19897296953,21867599042,GIFT,True,2002-12-24,None
19899097680,03918697348,GIFT,True,2018-07-17,None
19899497069,07829297714,GIFT,True,2016-02-17,None
19907199250,25837399168,GIFT,True,2016-08-02,None
19909099881,28828699166,GIFT,True,2010-10-26,None
19909298868,21819196351,GIFT,True,2017-11-20,None
19916794927,21916996605,GIFT,True,1995-11-18,None
19918498861,08888499394,GIFT,True,2004-07-02,None
19927195723,22867296658,GIFT,True,2016-10-27,None
19927799246,22827699547,GIFT,True,2016-11-23,None
19928398407,06908197966,GIFT,True,2012-01-25,None
20817197907,26917296692,GIFT,True,2017-01-26,None
20818499575,28838499629,GIFT,True,2017-05-12,None
20818699345,28858899097,GIFT,True,2008-08-03,None
20825396927,26855296062,GIFT,True,2017-04-18,None
20826996375,08826997886,GIFT,True,2005-06-25,None
20839099429,16909098304,GIFT,True,2011-01-04,None
20844399864,12894698223,REGISTRERT_PARTNER,True,2017-06-24,None
20848898806,22828698358,GIFT,True,2008-10-01,None
20849199863,13879399992,GIFT,True,2013-09-20,None
20879596093,03929397575,GIFT,True,2018-05-09,None
20886299193,17896499874,GIFT,True,2004-04-13,None
20886699086,24866999186,GIFT,True,2017-06-20,None
