fnummer1,fnummer2,fnummer1_rolle,ergjeldende,gyldighetsdato
14900099852,22917499806,BARN,True,2000-10-14
15827898489,06895297036,BARN,True,1978-02-15
15827898489,09928098564,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15827898489,11895197353,BARN,True,1978-02-15
15827898489,24870198376,MOR,True,2001-07-24
15830699233,23922099820,MOR,True,2021-02-09
15830699233,30927696955,BARN,True,2006-03-15
15830699233,21927697898,BARN,True,2006-03-15
15849399990,12852199863,FAR,True,2021-05-25
15849399990,17829698986,EKTEFELLE_ELLER_PARTNER,True,2021-04-15
15849399990,21906998383,BARN,True,1993-04-15
15849399990,11917098443,BARN,True,1993-04-15
15858298390,07852098559,FAR,True,2020-05-07
15858298390,13868199428,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15858298390,07875097568,BARN,True,1982-05-15
15858298390,13914898484,BARN,True,1982-05-15
15858298390,17830799303,FAR,True,2007-03-17
15858298390,14872099205,FAR,True,2020-07-14
15858298390,07821599762,FAR,True,2015-02-07
15858298390,08861699782,FAR,True,2016-06-08
15878599893,26872096379,MOR,True,2020-07-26
15878599893,11888399714,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
15878599893,29915198552,BARN,True,1985-07-15
15878599893,19915399811,BARN,True,1985-07-15
15878599893,17880999648,MOR,True,2009-08-17
15878599893,01911299743,MOR,True,2012-11-01
15880098222,29811898528,MOR,True,2021-02-10
15880098222,30871998619,MOR,True,2021-02-10
15880098222,27812199698,MOR,True,2021-02-10
15880098222,24906595350,BARN,True,2000-08-15
15880098222,09886397698,BARN,True,2000-08-15
15909398409,27862199729,MOR,True,2021-06-27
15909398409,08905896335,BARN,True,1993-10-15
15909398409,29885697826,BARN,True,1993-10-15
16839896887,30892196326,FAR,True,2021-10-01
16839896887,26852098057,MOR,True,2020-05-26
16839896887,25849697822,EKTEFELLE_ELLER_PARTNER,True,2019-05-01
16839896887,01926295914,BARN,True,1998-03-16
16839896887,19826596271,BARN,True,1998-03-16
17829698986,12852199863,FAR,True,2021-05-25
17829698986,15849399990,EKTEFELLE_ELLER_PARTNER,True,2021-04-15
17829698986,10866198328,BARN,True,1996-02-17
17829698986,11866198871,BARN,True,1996-02-17
17839497202,17882097897,MOR,True,2020-08-17
17839497202,01889496130,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
17839497202,28887096106,BARN,True,1994-03-17
17839497202,07887095412,BARN,True,1994-03-17
17839497202,02881798460,MOR,True,2017-08-02
17850599513,23922099901,FAR,True,2021-02-09
17850599513,17897598515,BARN,True,2005-05-17
17850599513,25867398263,BARN,True,2005-05-17
17898198227,11820198176,MOR,True,2021-02-10
17898198227,12860296851,MOR,True,2021-02-10
17898198227,11900397544,MOR,True,2021-02-10
17898198227,08820597924,MOR,True,2021-02-10
17898198227,09860698061,MOR,True,2021-02-10
17898198227,08900797339,MOR,True,2021-02-10
17898198227,05820998199,MOR,True,2021-02-10
17898198227,06861097607,MOR,True,2021-02-10
17898198227,05901198642,MOR,True,2021-02-10
17898198227,02821397734,MOR,True,2021-02-10
17898198227,03861498629,MOR,True,2021-02-10
17898198227,02901598870,MOR,True,2021-02-10
17898198227,30811797762,MOR,True,2021-02-10
17898198227,31851898142,MOR,True,2021-02-10
17898198227,29891997866,MOR,True,2021-02-10
17898198227,27812199345,MOR,True,2021-02-10
17898198227,12878197559,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
17898198227,22865797994,BARN,True,1981-09-17
17898198227,14855998050,BARN,True,1981-09-17
17898198227,19850898831,MOR,True,2008-05-19
17929598660,23902098119,MOR,True,2020-10-23
17929598660,11899498374,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
17929598660,05827097324,BARN,True,1995-12-17
17929598660,02897096806,BARN,True,1995-12-17
18869298901,09872098779,FAR,True,2020-07-09
18869298901,24859599288,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
18869298901,16866097961,BARN,True,1992-06-18
18869298901,29845897474,BARN,True,1992-06-18
20905599055,10888297249,MOR,True,1982-08-10
20905599055,08925597903,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
20905599055,25873048940,BARN,True,1955-10-20
20905599055,05922649687,BARN,True,1955-10-20
20905599055,12857998896,MOR,True,1979-05-12
20905599055,30918398437,MOR,True,1983-11-30
20905599055,20828398084,MOR,True,1983-02-20
20908797060,16892097686,MOR,True,2020-09-16
20908797060,08855297044,BARN,True,1987-10-20
20908797060,14905396960,BARN,True,1987-10-20
20908797060,01828698377,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21888599484,04832097859,MOR,True,2020-03-04
21888599484,22898599918,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21888599484,08845198765,BARN,True,1985-08-21
21888599484,01885399688,BARN,True,1985-08-21
21888599484,26841499572,MOR,True,2014-04-26
21888599484,09831099655,MOR,True,2010-03-09
21924596403,03847192703,MOR,True,1970-04-03
21924596403,26904598339,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
21924596403,14921749369,BARN,True,1945-12-21
21924596403,16862048486,BARN,True,1945-12-21
21924596403,01927399128,MOR,True,1973-12-01
21924596403,04827198019,MOR,True,1971-02-04
21924596403,01867197369,MOR,True,1971-06-01
22898599918,04832097859,FAR,True,2020-03-04
22898599918,18865698891,BARN,True,1985-09-22
22898599918,18895897767,BARN,True,1985-09-22
22898599918,21888599484,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22898599918,09831099655,FAR,True,2010-03-09
22898599918,26841499572,FAR,True,2014-04-26
22921848831,06895297036,MOR,True,1952-09-05
22921848831,11901649199,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22921848831,21815497357,MOR,True,1954-01-21
22921848831,04844696936,MOR,True,1946-04-04
22921848831,14925297632,MOR,True,1952-12-14
22928298675,27842097474,MOR,True,2020-04-27
22928298675,25854997249,BARN,True,1982-12-22
22928298675,04835097914,BARN,True,1982-12-22
22928298675,12918398544,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
22928298675,26890898946,MOR,True,2008-09-26
22928298675,02831398437,MOR,True,2013-03-02
23839897634,29811898528,MEDMOR,True,2021-02-10
23839897634,30871998619,MEDMOR,True,2021-02-10
23839897634,27812199698,MEDMOR,True,2021-02-10
23839897634,13867396122,BARN,True,1998-03-23
23839897634,10867196426,BARN,True,1998-03-23
23858099811,09852199684,MOR,True,2021-05-09
23858099811,None,EKTEFELLE_ELLER_PARTNER,True,2021-05-04
23858099811,25925098585,BARN,True,1980-05-23
23858099811,04904698844,BARN,True,1980-05-23
23868898127,06895297036,BARN,True,1988-06-23
23868898127,26879097664,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23868898127,11895197353,BARN,True,1988-06-23
23889697652,25852199841,MEDMOR,True,2021-05-25
23889697652,13840099673,EKTEFELLE_ELLER_PARTNER,True,2021-05-01
23889697652,14847096552,BARN,True,1996-08-23
23889697652,24856897407,BARN,True,1996-08-23
23907097013,03847192703,EKTEFELLE_ELLER_PARTNER,True,2021-06-24
23907097013,31874498990,BARN,True,1970-10-23
23907097013,19864298071,BARN,True,1970-10-23
23907097013,05919498600,MOR,True,1994-11-05
24835498561,29811898285,FAR,True,2021-02-10
24835498561,30871998104,FAR,True,2021-02-10
24835498561,27812199779,FAR,True,2021-02-10
24835498561,09884397631,EKTEFELLE_ELLER_PARTNER,False,2019-05-04
24835498561,29902249379,BARN,True,1954-03-24
24835498561,01862349438,BARN,True,1954-03-24
24859599288,09872098779,MOR,True,2020-07-09
24859599288,18869298901,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24859599288,09855797744,BARN,True,1995-05-24
24859599288,02855897620,BARN,True,1995-05-24
24869797894,25852199922,MOR,True,2021-06-02
24869797894,28909798894,EKTEFELLE_ELLER_PARTNER,True,2021-05-01
24869797894,31816795489,BARN,True,1997-06-24
24869797894,30816794737,BARN,True,1997-06-24
26897196149,11820198338,FAR,True,2021-02-10
26897196149,12860296347,FAR,True,2021-02-10
26897196149,11900397978,FAR,True,2021-02-10
26897196149,08820596898,FAR,True,2021-02-10
26897196149,09860697359,FAR,True,2021-02-10
26897196149,08900797924,FAR,True,2021-02-10
26897196149,05820997214,FAR,True,2021-02-10
26897196149,06861098158,FAR,True,2021-02-10
26897196149,05901198995,FAR,True,2021-02-10
26897196149,02821398609,FAR,True,2021-02-10
26897196149,03861497916,FAR,True,2021-02-10
26897196149,02901596789,FAR,True,2021-02-10
26897196149,30811796464,FAR,True,2021-02-10
26897196149,31851898576,FAR,True,2021-02-10
26897196149,29891998307,FAR,True,2021-02-10
26897196149,27812199426,FAR,True,2021-02-10
26897196149,05908699418,EKTEFELLE_ELLER_PARTNER,True,2017-04-06
26897196149,01843748070,BARN,True,1971-09-26
26897196149,13913744904,BARN,True,1971-09-26
26904598339,03847192703,FAR,True,1970-04-03
26904598339,21924596403,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
26904598339,17830949755,BARN,True,1945-10-26
26904598339,01810849688,BARN,True,1945-10-26
26904598339,01927399128,FAR,True,1973-12-01
26904598339,04827198019,FAR,True,1971-02-04
26904598339,01867197369,FAR,True,1971-06-01
26909199947,14852199831,FAR,True,2021-05-26
26909199947,14839499710,EKTEFELLE_ELLER_PARTNER,True,2021-04-01
26909199947,03816697777,BARN,True,1991-10-26
26909199947,01906799436,BARN,True,1991-10-26
27863948482,06866696789,MOR,True,1966-06-06
27863948482,09903748394,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
27863948482,27830349125,BARN,True,1939-06-27
27863948482,14840448445,BARN,True,1939-06-27
27863948482,15817196532,MOR,True,1971-01-15
27863948482,17927396661,MOR,True,1973-12-17
27863948482,20917196819,MOR,True,1971-11-20
27863948482,14867397036,MOR,True,1973-06-14
27864897296,11820197897,MOR,True,2021-02-10
27864897296,12860297211,MOR,True,2021-02-10
27864897296,11900397706,MOR,True,2021-02-10
27864897296,08820596626,MOR,True,2021-02-10
27864897296,09860697197,MOR,True,2021-02-10
27864897296,08900797762,MOR,True,2021-02-10
27864897296,05820997052,MOR,True,2021-02-10
27864897296,06861097798,MOR,True,2021-02-10
27864897296,05901198723,MOR,True,2021-02-10
27864897296,02821398366,MOR,True,2021-02-10
27864897296,03861497754,MOR,True,2021-02-10
27864897296,02901599079,MOR,True,2021-02-10
27864897296,30811796030,MOR,True,2021-02-10
27864897296,31851898304,MOR,True,2021-02-10
27864897296,29891998064,MOR,True,2021-02-10
27864897296,27812199507,MOR,True,2021-02-10
27864897296,05844896907,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
27864897296,26922547717,BARN,True,1948-06-27
27864897296,28862448822,BARN,True,1948-06-27
27864897296,28837397830,MOR,True,1973-03-28
27864897296,05928598693,MOR,True,1985-12-05
27864897296,26917795621,MOR,True,1977-11-26
27903249671,29811898447,MOR,True,2021-02-10
27903249671,30871998376,MOR,True,2021-02-10
27903249671,27812199930,MOR,True,2021-02-10
27903249671,11824099547,EKTEFELLE_ELLER_PARTNER,False,2019-08-16
27903249671,01880549584,BARN,True,1932-10-27
27903249671,04810449883,BARN,True,1932-10-27
28869998828,08852199998,MEDMOR,True,2021-05-11
28869998828,18816397851,BARN,True,1999-06-28
28869998828,05826198100,BARN,True,1999-06-28
28909798894,25852199922,MOR,True,2021-05-25
28909798894,24869797894,EKTEFELLE_ELLER_PARTNER,True,2021-05-01
28909798894,05836396555,BARN,True,1997-10-28
28909798894,04816297813,BARN,True,1997-10-28
30839498094,27862199486,MOR,True,2021-06-27
30839498094,21896197190,BARN,True,1994-03-30
30839498094,01836499405,BARN,True,1994-03-30
30849597473,14852199912,MEDMOR,True,2021-05-30
30849597473,01829397478,EKTEFELLE_ELLER_PARTNER,True,2021-04-15
30849597473,18906797026,BARN,True,1995-04-30
30849597473,23917096139,BARN,True,1995-04-30
01810849688,26904598339,MOR,True,2021-04-08
01810849688,05924497604,MOR,True,2021-04-08
01810849688,03923749739,MOR,True,2021-04-08
01810849688,17830949755,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
01820649393,28873748631,FAR,True,2021-04-08
01820649393,09884397631,FAR,True,2021-04-08
01820649393,08913949413,FAR,True,2021-04-08
01820649393,25890749685,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
01836499405,30839498094,MOR,True,2021-04-08
01836499405,26839699459,MOR,True,2021-04-08
01836499405,21896197190,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
01836499405,23903449314,BARN,True,1964-03-01
01836499405,23813449609,BARN,True,1964-03-01
01843748070,26897196149,MOR,True,2021-04-08
01843748070,17816197961,MOR,True,2021-04-08
01843748070,10926697426,MOR,True,2021-04-08
01843748070,13913744904,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
01843748070,22830348194,BARN,True,1937-04-01
01843748070,31830249403,BARN,True,1937-04-01
01844697712,25897797413,FAR,True,2021-04-08
01844697712,19897496480,FAR,True,2021-04-08
01844697712,11858297550,FAR,True,2021-04-08
01844697712,09898397553,FAR,True,2021-04-08
01844697712,12874897068,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
01844697712,05852448530,BARN,True,1946-04-01
01844697712,23872348816,BARN,True,1946-04-01
01862349438,30865398898,MOR,True,2021-04-08
01862349438,24835498561,MOR,True,2021-04-08
01862349438,11914897531,MOR,True,2021-04-08
01862349438,29902249379,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
01867197369,26904598339,BARN,True,1971-06-01
01867197369,21924596403,BARN,True,1971-06-01
01880549584,27903249671,FAR,True,2021-04-08
01880549584,24822749743,FAR,True,2021-04-08
01880549584,01872849250,FAR,True,2021-04-08
01880549584,04810449883,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
01881599607,10919899897,BARN,True,2021-06-02
01881599607,03899698656,BARN,True,2021-05-15
01885399688,25897897949,MOR,True,2021-04-08
01885399688,21888599484,MOR,True,2021-04-08
01885399688,11848799728,MOR,True,2021-04-08
01885399688,08845198765,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
01885399688,07812648742,BARN,True,1953-08-01
01885399688,01922849672,BARN,True,1953-08-01
01906799436,26909199947,MOR,True,2021-04-08
01906799436,15860399846,MOR,True,2021-04-08
01906799436,14870299967,MOR,True,2021-04-08
01906799436,04840599898,MOR,True,2021-04-08
01906799436,03816697777,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
01906799436,07863649948,BARN,True,1967-10-01
01906799436,27833849870,BARN,True,1967-10-01
01911299743,11888399714,BARN,True,2012-11-01
01911299743,15878599893,BARN,True,2012-11-01
01926295914,18898895498,FAR,True,2021-04-08
01926295914,16839896887,FAR,True,2021-04-08
01926295914,19826596271,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
01926295914,15873548107,BARN,True,1962-12-01
01926295914,13883548048,BARN,True,1962-12-01
01926896047,18869697091,MOR,True,2021-04-08
01926896047,16910298201,MOR,True,2021-04-08
01926896047,11899498374,MOR,True,2021-04-08
01926896047,30856795752,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
01926896047,20894397994,BARN,True,1968-12-01
01926896047,28854598076,BARN,True,1968-12-01
01927399128,31810999201,FAR,True,2021-04-08
01927399128,25897397288,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
01927399128,26904598339,BARN,True,1973-12-01
01927399128,21924596403,BARN,True,1973-12-01
02831398437,12918398544,BARN,True,2013-03-02
02831398437,22928298675,BARN,True,2013-03-02
02855897620,24859599288,MOR,True,2021-04-08
02855897620,18829099108,MOR,True,2021-04-08
02855897620,09855797744,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
02855897620,20922849928,BARN,True,1958-05-02
02855897620,03912949833,BARN,True,1958-05-02
02881798460,01889496130,BARN,True,2017-08-02
02881798460,17839497202,BARN,True,2017-08-02
02897096806,29840298645,MOR,True,2021-04-08
02897096806,24879498372,MOR,True,2021-04-08
02897096806,17929598660,MOR,True,2021-04-08
02897096806,05827097324,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
02897096806,15834397525,BARN,True,1970-09-02
02897096806,04884198408,BARN,True,1970-09-02
03816697777,26909199947,FAR,True,2021-04-08
03816697777,15860399846,FAR,True,2021-04-08
03816697777,14870299967,FAR,True,2021-04-08
03816697777,04840599898,FAR,True,2021-04-08
03816697777,01906799436,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
03816697777,01903349111,BARN,True,1966-01-03
03816697777,23913149866,BARN,True,1966-01-03
03817197700,28900199629,FAR,True,2021-04-08
03817197700,11870699095,FAR,True,2021-04-08
03817197700,06830499340,FAR,True,2021-04-08
03817197700,03899698656,FAR,True,2021-04-08
03817197700,30867499659,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
03817197700,23874198773,BARN,True,1971-01-03
03817197700,28884497827,BARN,True,1971-01-03
03846498175,05908699418,FAR,True,2021-04-08
03846498175,25866599060,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
03846498175,12863149787,BARN,True,1964-04-03
03846498175,21823349448,BARN,True,1964-04-03
03900149769,07823449008,FAR,True,2021-04-08
03900149769,11824099547,FAR,True,2021-04-08
03900149769,12824099748,FAR,True,2021-04-08
03900149769,05860149224,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
03907298069,29851099415,MOR,True,2021-04-08
03907298069,23830699236,MOR,True,2021-04-08
03907298069,11919999685,MOR,True,2021-04-08
03907298069,03900099842,MOR,True,2021-04-08
03907298069,04817299348,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
03907298069,15923649929,BARN,True,1972-10-03
03907298069,26834099836,BARN,True,1972-10-03
03911899050,02858598799,BARN,True,2018-11-03
03911899050,05868598443,BARN,True,2018-11-03
03915998533,30908499413,FAR,True,2021-04-08
03915998533,27839299414,FAR,True,2021-04-08
03915998533,25828699078,FAR,True,2021-04-08
03915998533,14839499710,FAR,True,2021-04-08
03915998533,25875698411,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
03915998533,09862749313,BARN,True,1959-11-03
03915998533,13823049654,BARN,True,1959-11-03
04810449883,27903249671,MOR,True,2021-04-08
04810449883,24822749743,MOR,True,2021-04-08
04810449883,01872849250,MOR,True,2021-04-08
04810449883,01880549584,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
04816297813,28909798894,MOR,True,2021-04-08
04816297813,16929598702,MOR,True,2021-04-08
04816297813,11870099594,MOR,True,2021-04-08
04816297813,05836396555,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
04816297813,23924098589,BARN,True,1962-01-04
04816297813,10864099497,BARN,True,1962-01-04
04817299348,29851099415,FAR,True,2021-04-08
04817299348,23830699236,FAR,True,2021-04-08
04817299348,11919999685,FAR,True,2021-04-08
04817299348,03900099842,FAR,True,2021-04-08
04817299348,03907298069,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
04817299348,06863749334,BARN,True,1972-01-04
04817299348,05873949246,BARN,True,1972-01-04
04827198019,26904598339,BARN,True,1971-02-04
04827198019,21924596403,BARN,True,1971-02-04
04835097914,29878199241,FAR,True,2021-04-08
04835097914,22928298675,FAR,True,2021-04-08
04835097914,25854997249,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
04835097914,13832047958,BARN,True,1950-03-04
04835097914,22811649817,BARN,True,1950-03-04
04844696936,19907698885,FAR,True,2021-04-08
04844696936,15918098418,FAR,True,2021-04-08
04844696936,09817797307,FAR,True,2021-04-08
04844696936,07917396439,FAR,True,2021-04-08
04844696936,05878497114,FAR,True,2021-04-08
04844696936,30914996852,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
04844696936,11901649199,BARN,True,1946-04-04
04844696936,22921848831,BARN,True,1946-04-04
04844797740,25838199669,FAR,True,2021-04-08
04844797740,02927799645,FAR,True,2021-04-08
04844797740,01828499633,FAR,True,2021-04-08
04844797740,24854898406,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
04844797740,13821549773,BARN,True,1947-04-04
04844797740,14861548474,BARN,True,1947-04-04
04904698844,30847697942,MOR,True,2021-04-08
04904698844,23858099811,MOR,True,2021-04-08
04904698844,20908499957,MOR,True,2021-04-08
04904698844,17878199707,MOR,True,2021-04-08
04904698844,12847798783,MOR,True,2021-04-08
04904698844,09867397636,MOR,True,2021-04-08
04904698844,25925098585,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
04904698844,16872349565,BARN,True,1946-10-04
04904698844,09882449693,BARN,True,1946-10-04
